Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Russian Federation,RUS,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Russian Federation,RUS,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Russian Federation,RUS,UNESCO reporting,5.12.01.01.unesco,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1
Rwanda,RWA,Child malnutrition,5.51.01.02.malnut,1,1,0.66667,0.66667,0.66667,1,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,1
Rwanda,RWA,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rwanda,RWA,Gender equality,5.51.01.07.gender,0.66667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rwanda,RWA,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rwanda,RWA,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rwanda,RWA,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Rwanda,RWA,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Samoa,WSM,Child malnutrition,5.51.01.02.malnut,..,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,0,0,0,0,0.33333,0.33333,0.33333
Samoa,WSM,Child mortality,5.51.01.03.mortal,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Samoa,WSM,Gender equality,5.51.01.07.gender,..,1,1,0.66667,0.66667,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667
Samoa,WSM,Immunization,5.51.01.04.immun,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Samoa,WSM,Population census,3.11.01.01.popcen,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Samoa,WSM,Poverty survey,5.14.01.01.povsurv,..,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5
Samoa,WSM,UNESCO reporting,5.12.01.01.unesco,..,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
Sao Tome and Principe,STP,Child malnutrition,5.51.01.02.malnut,..,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,1,0.66667,0.66667,0.66667,0.66667,1,1,1,0.66667
Sao Tome and Principe,STP,Child mortality,5.51.01.03.mortal,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sao Tome and Principe,STP,Gender equality,5.51.01.07.gender,..,0.33333,0.33333,0.66667,0.66667,1,1,1,1,1,1,1,0.66667,1,1,1,0.66667
Sao Tome and Principe,STP,Immunization,5.51.01.04.immun,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sao Tome and Principe,STP,Population census,3.11.01.01.popcen,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sao Tome and Principe,STP,Poverty survey,5.14.01.01.povsurv,..,1,1,1,1,1,1,1,1,1,1,0.5,0.5,0,0.5,0.5,0.5
Sao Tome and Principe,STP,UNESCO reporting,5.12.01.01.unesco,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Senegal,SEN,Child malnutrition,5.51.01.02.malnut,1,0.66667,0.66667,1,0.66667,0.66667,0.66667,0.66667,0.66667,1,1,1,1,1,1,1,1
Senegal,SEN,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Senegal,SEN,Gender equality,5.51.01.07.gender,1,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.33333,0.33333,0.33333,0.66667,0.66667,0.33333
Senegal,SEN,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Senegal,SEN,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Senegal,SEN,Poverty survey,5.14.01.01.povsurv,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1
Senegal,SEN,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Serbia,SRB,Child malnutrition,5.51.01.02.malnut,0,0,0,0,0,0.33333,0.33333,0.33333,0.33333,0.33,0.67,1,1,1,1,0.66667,0.66667
Serbia,SRB,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Serbia,SRB,Gender equality,5.51.01.07.gender,0.66667,0.66667,0.66667,0.66667,0.66667,1,1,1,1,1,1,1,1,1,1,1,1
Serbia,SRB,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Serbia,SRB,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Serbia,SRB,Poverty survey,5.14.01.01.povsurv,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Serbia,SRB,UNESCO reporting,5.12.01.01.unesco,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
Seychelles,SYC,Child malnutrition,5.51.01.02.malnut,..,0,0,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0.33333,0.33333
Seychelles,SYC,Child mortality,5.51.01.03.mortal,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Seychelles,SYC,Gender equality,5.51.01.07.gender,..,1,1,1,0.66667,0.66667,0.66667,0.66667,0.66667,1,0.66667,1,1,1,1,1,1
Seychelles,SYC,Immunization,5.51.01.04.immun,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Seychelles,SYC,Population census,3.11.01.01.popcen,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Seychelles,SYC,Poverty survey,5.14.01.01.povsurv,..,0.5,0.5,0.5,1,1,1,0.5,0,0,0,0,0.5,0.5,0.5,0,0
Seychelles,SYC,UNESCO reporting,5.12.01.01.unesco,..,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
Sierra Leone,SLE,Child malnutrition,5.51.01.02.malnut,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667,1,1,1,1,1,1,1,1,1
Sierra Leone,SLE,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sierra Leone,SLE,Gender equality,5.51.01.07.gender,0.33333,0.33333,0.33333,0.33333,0,0,0,0,0,0,0,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667
Sierra Leone,SLE,Immunization,5.51.01.04.immun,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sierra Leone,SLE,Population census,3.11.01.01.popcen,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sierra Leone,SLE,Poverty survey,5.14.01.01.povsurv,0,0,0,0,0.5,0.5,0.5,0.5,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5
Sierra Leone,SLE,UNESCO reporting,5.12.01.01.unesco,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
Solomon Islands,SLB,Child malnutrition,5.51.01.02.malnut,..,0,0,0,0,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667
Solomon Islands,SLB,Child mortality,5.51.01.03.mortal,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Solomon Islands,SLB,Gender equality,5.51.01.07.gender,..,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.33333,0.66667,0.66667,0.66667,0.33333,0.33333,0,0
Solomon Islands,SLB,Immunization,5.51.01.04.immun,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Solomon Islands,SLB,Population census,3.11.01.01.popcen,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Solomon Islands,SLB,Poverty survey,5.14.01.01.povsurv,..,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,1,1
Solomon Islands,SLB,UNESCO reporting,5.12.01.01.unesco,..,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1
Somalia,SOM,Child malnutrition,5.51.01.02.malnut,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.33333
Somalia,SOM,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Somalia,SOM,Gender equality,5.51.01.07.gender,0,0,0,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,0,0,0,0,0
Somalia,SOM,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Somalia,SOM,Population census,3.11.01.01.popcen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somalia,SOM,Poverty survey,5.14.01.01.povsurv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Somalia,SOM,UNESCO reporting,5.12.01.01.unesco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Africa,ZAF,Child malnutrition,5.51.01.02.malnut,0.66667,0.66667,0.66667,1,0.66667,1,1,1,1,1,0.66667,1,1,0.66667,1,1,1
South Africa,ZAF,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
South Africa,ZAF,Gender equality,5.51.01.07.gender,1,1,1,1,1,1,1,1,0.66667,0.66667,0.66667,1,1,0.66667,0.66667,0.66667,1
South Africa,ZAF,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
South Africa,ZAF,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
South Africa,ZAF,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
South Africa,ZAF,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
South Asia,SAS,Child malnutrition,5.51.01.02.malnut,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,Child mortality,5.51.01.03.mortal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,Gender equality,5.51.01.07.gender,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,Immunization,5.51.01.04.immun,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,Population census,3.11.01.01.popcen,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,Poverty survey,5.14.01.01.povsurv,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Asia,SAS,UNESCO reporting,5.12.01.01.unesco,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Sudan,SSD,Child malnutrition,5.51.01.02.malnut,..,..,..,..,..,..,..,..,..,0,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667,0.33333
South Sudan,SSD,Child mortality,5.51.01.03.mortal,..,..,..,..,..,..,..,..,..,1,1,1,1,1,1,1,1
South Sudan,SSD,Gender equality,5.51.01.07.gender,..,..,..,..,..,..,..,..,..,0,0,0,0,0.33333,0.33333,0.33333,0.33333
South Sudan,SSD,Immunization,5.51.01.04.immun,..,..,..,..,..,..,..,..,..,0,0,0,0,1,1,1,1
South Sudan,SSD,Population census,3.11.01.01.popcen,..,..,..,..,..,..,..,..,..,1,1,1,1,1,1,1,1
South Sudan,SSD,Poverty survey,5.14.01.01.povsurv,..,..,..,..,..,..,..,..,..,0,0,0,0,0,1,1,1
South Sudan,SSD,UNESCO reporting,5.12.01.01.unesco,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0
Sri Lanka,LKA,Child malnutrition,5.51.01.02.malnut,1,1,1,0.66667,0.66667,0.33333,0.33333,0.66667,1,0.66667,0.66667,1,1,1,1,1,1
Sri Lanka,LKA,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sri Lanka,LKA,Gender equality,5.51.01.07.gender,0,0,0,0,0,0,0,0,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667
Sri Lanka,LKA,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sri Lanka,LKA,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sri Lanka,LKA,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sri Lanka,LKA,UNESCO reporting,5.12.01.01.unesco,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
St. Kitts and Nevis,KNA,Child malnutrition,5.51.01.02.malnut,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Kitts and Nevis,KNA,Child mortality,5.51.01.03.mortal,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
St. Kitts and Nevis,KNA,Gender equality,5.51.01.07.gender,..,0.66667,1,1,0.66667,0.66667,0.66667,0.66667,0.66667,1,0.66667,1,1,1,1,0.66667,0.66667
St. Kitts and Nevis,KNA,Immunization,5.51.01.04.immun,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
St. Kitts and Nevis,KNA,Population census,3.11.01.01.popcen,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
St. Kitts and Nevis,KNA,Poverty survey,5.14.01.01.povsurv,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Kitts and Nevis,KNA,UNESCO reporting,5.12.01.01.unesco,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
St. Lucia,LCA,Child malnutrition,5.51.01.02.malnut,..,0,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333
St. Lucia,LCA,Child mortality,5.51.01.03.mortal,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
St. Lucia,LCA,Gender equality,5.51.01.07.gender,..,1,1,1,1,1,1,1,1,1,1,0,0,0,0.33333,0.66667,0.66667
St. Lucia,LCA,Immunization,5.51.01.04.immun,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
St. Lucia,LCA,Population census,3.11.01.01.popcen,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
St. Lucia,LCA,Poverty survey,5.14.01.01.povsurv,..,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0.5,0.5
St. Lucia,LCA,UNESCO reporting,5.12.01.01.unesco,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
St. Vincent and the Grenadines,VCT,Child malnutrition,5.51.01.02.malnut,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Vincent and the Grenadines,VCT,Child mortality,5.51.01.03.mortal,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
St. Vincent and the Grenadines,VCT,Gender equality,5.51.01.07.gender,..,0.66667,1,1,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,1,1,1,1,1,1,1
St. Vincent and the Grenadines,VCT,Immunization,5.51.01.04.immun,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
St. Vincent and the Grenadines,VCT,Population census,3.11.01.01.popcen,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
St. Vincent and the Grenadines,VCT,Poverty survey,5.14.01.01.povsurv,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St. Vincent and the Grenadines,VCT,UNESCO reporting,5.12.01.01.unesco,..,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
Sub-Saharan Africa (excluding high income),SSA,Child malnutrition,5.51.01.02.malnut,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Child mortality,5.51.01.03.mortal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Gender equality,5.51.01.07.gender,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Immunization,5.51.01.04.immun,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Population census,3.11.01.01.popcen,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Poverty survey,5.14.01.01.povsurv,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,UNESCO reporting,5.12.01.01.unesco,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,Child malnutrition,5.51.01.02.malnut,0.66667,0.66667,0.66667,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667,0.33333,0,0.33333,0.66667,0.66667,1,1,0.66667
Sudan,SDN,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sudan,SDN,Gender equality,5.51.01.07.gender,0.33333,0.66667,0.66667,1,1,1,1,1,0.66667,0.66667,0,0.66667,0.66667,0.66667,1,1,0.66667
Sudan,SDN,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sudan,SDN,Population census,3.11.01.01.popcen,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
Sudan,SDN,Poverty survey,5.14.01.01.povsurv,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,0.5
Sudan,SDN,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
Suriname,SUR,Child malnutrition,5.51.01.02.malnut,..,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.33333
Suriname,SUR,Child mortality,5.51.01.03.mortal,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Suriname,SUR,Gender equality,5.51.01.07.gender,..,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,1,0.66667,0.66667,0.66667,0.66667,0.33333,1,0.66667,0.66667,0.33333
Suriname,SUR,Immunization,5.51.01.04.immun,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Suriname,SUR,Population census,3.11.01.01.popcen,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Suriname,SUR,Poverty survey,5.14.01.01.povsurv,..,0.5,0.5,0.5,0.5,1,1,1,0.5,0,0,0,0,0.5,1,1,0.5
Suriname,SUR,UNESCO reporting,5.12.01.01.unesco,..,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1
Syrian Arab Republic,SYR,Child malnutrition,5.51.01.02.malnut,1,1,1,1,1,0.66667,1,1,1,1,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.33333
Syrian Arab Republic,SYR,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Syrian Arab Republic,SYR,Gender equality,5.51.01.07.gender,1,1,1,1,1,1,1,1,1,1,1,1,0.66667,0.66667,0.33333,0.33333,0
Syrian Arab Republic,SYR,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Syrian Arab Republic,SYR,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
Syrian Arab Republic,SYR,Poverty survey,5.14.01.01.povsurv,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1,1,0.5,0.5
Syrian Arab Republic,SYR,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
Tajikistan,TJK,Child malnutrition,5.51.01.02.malnut,0,0,0,0,0,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,1,1,1,1,1,1
Tajikistan,TJK,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tajikistan,TJK,Gender equality,5.51.01.07.gender,0.66667,1,1,1,1,1,1,1,1,1,1,0.66667,0.66667,0.66667,0.33333,0.33333,0
Tajikistan,TJK,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tajikistan,TJK,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tajikistan,TJK,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tajikistan,TJK,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tanzania,TZA,Child malnutrition,5.51.01.02.malnut,1,0.66667,0.66667,0.66667,1,1,0.66667,0.66667,0.33333,0.66667,0.66667,1,1,1,1,1,1
Tanzania,TZA,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tanzania,TZA,Gender equality,5.51.01.07.gender,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0.66667,0.66667,0.33333,0.66667,0.66667,1
Tanzania,TZA,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tanzania,TZA,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tanzania,TZA,Poverty survey,5.14.01.01.povsurv,0.5,0,0,0,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1
Tanzania,TZA,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
Thailand,THA,Child malnutrition,5.51.01.02.malnut,0.66667,0.66667,0.66667,0.33333,0.33333,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667
Thailand,THA,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Thailand,THA,Gender equality,5.51.01.07.gender,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,1,1,0.66667,0.66667,1,1,0.66667,1,1,1,1
Thailand,THA,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Thailand,THA,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Thailand,THA,Poverty survey,5.14.01.01.povsurv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Thailand,THA,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
Timor-Leste,TLS,Child malnutrition,5.51.01.02.malnut,..,0,0.33333,0.66667,0.66667,0.66667,0.66667,1,1,1,1,1,1,1,1,1,1
Timor-Leste,TLS,Child mortality,5.51.01.03.mortal,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Timor-Leste,TLS,Gender equality,5.51.01.07.gender,..,0,0.33333,0.33333,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,1,1,1,1,1
Timor-Leste,TLS,Immunization,5.51.01.04.immun,..,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Timor-Leste,TLS,Population census,3.11.01.01.popcen,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Timor-Leste,TLS,Poverty survey,5.14.01.01.povsurv,..,0.5,0.5,0.5,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Timor-Leste,TLS,UNESCO reporting,5.12.01.01.unesco,..,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
Togo,TGO,Child malnutrition,5.51.01.02.malnut,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667,1,1,1,1,1,1,1
Togo,TGO,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Togo,TGO,Gender equality,5.51.01.07.gender,0.66667,1,1,1,1,1,0.66667,0.66667,0.33333,0.33333,0,0,0,0,0,0.33333,0.33333
Togo,TGO,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Togo,TGO,Population census,3.11.01.01.popcen,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
Togo,TGO,Poverty survey,5.14.01.01.povsurv,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1
Togo,TGO,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tonga,TON,Child malnutrition,5.51.01.02.malnut,..,0,0,0,0,0,0,0,0,0,0,0,0.33333,0.33333,0.33333,0.33333,0.33333
Tonga,TON,Child mortality,5.51.01.03.mortal,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tonga,TON,Gender equality,5.51.01.07.gender,..,0.66667,0.66667,0.66667,0.66667,0.33333,0.33333,0.33333,0.33333,0,0.66667,1,1,0.66667,0.66667,0.66667,0.33333
Tonga,TON,Immunization,5.51.01.04.immun,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tonga,TON,Population census,3.11.01.01.popcen,..,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Tonga,TON,Poverty survey,5.14.01.01.povsurv,..,0,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0.5,0.5,0.5
Tonga,TON,UNESCO reporting,5.12.01.01.unesco,..,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0
Trinidad and Tobago,TTO,Child malnutrition,5.51.01.02.malnut,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,0,0,0,0.33333,0.33333,0.33333
Trinidad and Tobago,TTO,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Trinidad and Tobago,TTO,Gender equality,5.51.01.07.gender,0.66667,1,1,0.66667,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0,0,0,0,0,0,0
Trinidad and Tobago,TTO,Immunization,5.51.01.04.immun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Trinidad and Tobago,TTO,Population census,3.11.01.01.popcen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Trinidad and Tobago,TTO,Poverty survey,5.14.01.01.povsurv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,TTO,UNESCO reporting,5.12.01.01.unesco,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
Tunisia,TUN,Child malnutrition,5.51.01.02.malnut,1,1,1,1,0.66667,0.66667,1,0.66667,0.66667,0.33333,0.33333,0.66667,0.66667,0.66667,0.66667,0.66667,0.66667
Tunisia,TUN,Child mortality,5.51.01.03.mortal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
