,Unnamed: 0,Country Name,Series Name,1990,1995,2000,2005,2010,2015,2020
234,234,argentina,prevalence of overweight (% of adults),48.7,51.7,54.4,57.1,59.7,62.3,0.0
235,235,argentina,prevalence of overweight (% of children under 5),0.0,0.0,0.0,9.9,0.0,0.0,0.0
236,236,argentina,prevalence of undernourishment (% of population),0.0,0.0,0.0,3.7,3.1,2.5,3.7
237,237,argentina,"probability of dying among youth ages 20-24 years (per 1,000)",5.0,5.3,5.3,4.6,5.0,5.0,4.6
238,238,argentina,"probability of dying among children ages 5-9 years (per 1,000)",1.6,1.4,1.3,1.2,1.1,0.9,0.8
239,239,argentina,"tuberculosis death rate (per 100,000 people)",0.0,0.0,2.4,2.0,1.4,1.5,1.5
240,240,armenia,"adolescent fertility rate (births per 1,000 women ages 15-19)",74.2962,61.962,39.3926,29.6282,26.0192,22.8308,19.678
241,241,armenia,adults (ages 15+) living with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,242,armenia,adults (ages 15-49) newly infected with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,243,armenia,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,244,armenia,"community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,245,armenia,current health expenditure per capita (current us$),0.0,0.0,26.12908936,96.35484314,297.22906494,364.97280884,0.0
246,246,armenia,"death rate, crude (per 1,000 people)",7.524,7.969,8.27,8.914,9.384,9.607,12.792
247,247,armenia,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,248,armenia,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,48.0,59.2,77.1,0.0,0.0
249,249,armenia,"fertility rate, total (births per woman)",2.713,2.055,1.603,1.54,1.501,1.602,1.575
250,250,armenia,"immunization, bcg (% of one-year-old children)",0.0,84.0,97.0,94.0,95.0,99.0,99.0
251,251,armenia,"immunization, dpt (% of children ages 12-23 months)",0.0,98.0,93.0,90.0,94.0,94.0,91.0
252,252,armenia,"immunization, hepb3 (% of one-year-old children)",0.0,0.0,55.0,91.0,94.0,94.0,92.0
253,253,armenia,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,94.0,92.0,97.0,97.0,94.0
254,254,armenia,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0459343685832375,0.0023479989346793,0.0,0.0,0.0
255,255,armenia,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,54.0,92.0,61.0,50.0,25.0
256,256,armenia,"life expectancy at birth, total (years)",68.821,69.311,70.624,71.792,73.16,74.436,72.173
257,257,armenia,"maternal mortality ratio (national estimate, per 100,000 live births)",43.0,32.0,45.0,17.0,9.0,16.0,0.0
258,258,armenia,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,19.6,18.3,18.0,16.7,0.0
259,259,armenia,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,26.7,25.7,25.0,22.3,0.0
260,260,armenia,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,261,armenia,"mortality rate, infant (per 1,000 live births)",41.9,33.9,27.0,21.1,16.3,12.6,9.7
262,262,armenia,people using at least basic drinking water services (% of population),0.0,0.0,95.22086305,96.67127128,98.2004766,99.5525667,99.97118069
263,263,armenia,pregnant women receiving prenatal care (%),0.0,0.0,92.4,93.0,99.1,0.0,0.0
264,264,armenia,prevalence of overweight (% of adults),42.4,44.6,46.5,48.8,51.3,53.9,0.0
265,265,armenia,prevalence of overweight (% of children under 5),0.0,0.0,15.7,11.4,16.5,0.0,0.0
266,266,armenia,prevalence of undernourishment (% of population),0.0,0.0,0.0,12.3,3.7,2.8,3.5
267,267,armenia,"probability of dying among youth ages 20-24 years (per 1,000)",4.0,5.6,2.2,2.4,2.8,3.1,2.0
268,268,armenia,"probability of dying among children ages 5-9 years (per 1,000)",1.8,1.2,1.0,1.0,1.0,1.0,1.0
269,269,armenia,"tuberculosis death rate (per 100,000 people)",0.0,0.0,5.4,6.0,5.6,2.4,1.0
270,270,aruba,"adolescent fertility rate (births per 1,000 women ages 15-19)",50.27,48.0344,43.593,36.7648,30.652,25.0092,18.1728
271,271,aruba,adults (ages 15+) living with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,272,aruba,adults (ages 15-49) newly infected with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,273,aruba,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,274,aruba,"community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,275,aruba,current health expenditure per capita (current us$),0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,276,aruba,"death rate, crude (per 1,000 people)",7.1,6.366,6.335,6.839,6.745,7.968,9.69
277,277,aruba,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,12.1,0.0,0.0,0.0,0.0
278,278,aruba,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,279,aruba,"fertility rate, total (births per woman)",2.303,2.19,1.904,1.777,1.941,1.972,1.325
280,280,aruba,"immunization, bcg (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,281,aruba,"immunization, dpt (% of children ages 12-23 months)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,282,aruba,"immunization, hepb3 (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,283,aruba,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,284,aruba,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,285,aruba,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,8.1,11.0,6.9,9.9,1.1
286,286,aruba,"life expectancy at birth, total (years)",73.076,73.349,73.569,73.811,75.404,75.683,75.723
287,287,aruba,"maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,288,aruba,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,289,aruba,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,290,aruba,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,291,aruba,"mortality rate, infant (per 1,000 live births)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,292,aruba,people using at least basic drinking water services (% of population),0.0,0.0,94.48880636,95.89723012,97.30565388,97.86902338,0.0
293,293,aruba,pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,294,aruba,prevalence of overweight (% of adults),0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,295,aruba,prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,296,aruba,prevalence of undernourishment (% of population),0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,297,aruba,"probability of dying among youth ages 20-24 years (per 1,000)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,298,aruba,"probability of dying among children ages 5-9 years (per 1,000)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,299,aruba,"tuberculosis death rate (per 100,000 people)",0.0,0.0,0.64,0.83,0.56,0.83,0.09
300,300,australia,"adolescent fertility rate (births per 1,000 women ages 15-19)",20.965,20.0218,17.9326,17.0276,14.2212,11.9498,10.5474
301,301,australia,adults (ages 15+) living with hiv,10000.0,9400.0,11000.0,16000.0,21000.0,26000.0,29000.0
302,302,australia,adults (ages 15-49) newly infected with hiv,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,500.0
303,303,australia,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,304,australia,"community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,305,australia,current health expenditure per capita (current us$),0.0,0.0,1638.81494141,3013.08764648,4945.03808594,4862.6015625,0.0
306,306,australia,"death rate, crude (per 1,000 people)",7.0,6.9,6.7,6.4,6.5,6.6,6.3
307,307,australia,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,308,australia,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,309,australia,"fertility rate, total (births per woman)",1.902,1.822,1.756,1.807,1.928,1.814,1.581
310,310,australia,"immunization, bcg (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,311,australia,"immunization, dpt (% of children ages 12-23 months)",95.0,86.0,90.0,92.0,92.0,93.0,95.0
312,312,australia,"immunization, hepb3 (% of one-year-old children)",0.0,0.0,0.0,95.0,92.0,93.0,95.0
313,313,australia,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,85.0,88.0,93.0,94.0
314,314,australia,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,315,australia,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,6.3,6.0,6.6,6.1,7.2
316,316,australia,"life expectancy at birth, total (years)",76.9946341463415,77.8292682926829,79.2341463414634,80.8414634146341,81.6951219512195,82.4,83.2
317,317,australia,"maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,7.0,0.0,0.0,3.0,0.0
318,318,australia,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,9.9,8.3,6.5,5.2,0.0
319,319,australia,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,12.9,11.4,9.9,9.3,0.0
320,320,australia,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,321,australia,"mortality rate, infant (per 1,000 live births)",7.6,5.8,5.1,4.8,4.0,3.3,3.1
322,322,australia,people using at least basic drinking water services (% of population),0.0,0.0,99.71229832,99.77814769,99.88315015,99.97000567,99.96981182
323,323,australia,pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,324,australia,prevalence of overweight (% of adults),50.3,53.3,56.3,59.2,61.7,64.0,0.0
325,325,australia,prevalence of overweight (% of children under 5),0.0,7.9,0.0,0.0,0.0,0.0,0.0
326,326,australia,prevalence of undernourishment (% of population),0.0,0.0,0.0,2.5,2.5,2.5,2.5
327,327,australia,"probability of dying among youth ages 20-24 years (per 1,000)",4.5,3.9,3.7,2.8,2.3,2.0,2.2
328,328,australia,"probability of dying among children ages 5-9 years (per 1,000)",0.9,0.8,0.6,0.5,0.5,0.4,0.3
329,329,australia,"tuberculosis death rate (per 100,000 people)",0.0,0.0,0.28,0.3,0.25,0.22,0.18
330,330,austria,"adolescent fertility rate (births per 1,000 women ages 15-19)",20.787,17.029,13.9232,12.0146,9.5292,7.7896,6.4532
331,331,austria,adults (ages 15+) living with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,332,austria,adults (ages 15-49) newly infected with hiv,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,333,austria,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,334,austria,"community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,335,austria,current health expenditure per capita (current us$),0.0,0.0,2269.12646484,3710.39794922,4800.79345703,4612.82421875,0.0
336,336,austria,"death rate, crude (per 1,000 people)",10.8,10.2,9.6,9.1,9.2,9.6,10.3
337,337,austria,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,338,austria,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,339,austria,"fertility rate, total (births per woman)",1.46,1.42,1.36,1.41,1.44,1.49,1.44
340,340,austria,"immunization, bcg (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,341,austria,"immunization, dpt (% of children ages 12-23 months)",90.0,90.0,81.0,86.0,86.0,93.0,85.0
342,342,austria,"immunization, hepb3 (% of one-year-old children)",0.0,0.0,33.0,86.0,86.0,93.0,85.0
343,343,austria,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,35.0,54.0,69.0,88.0,88.0
344,344,austria,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,345,austria,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,17.0,13.0,9.1,7.5,4.9
346,346,austria,"life expectancy at birth, total (years)",75.5682926829269,76.6682926829268,78.1268292682927,79.3317073170732,80.5804878048781,81.190243902439,81.1926829268293
347,347,austria,"maternal mortality ratio (national estimate, per 100,000 live births)",7.0,1.0,0.0,6.0,1.0,5.0,0.0
348,348,austria,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,12.5,9.6,6.8,5.7,0.0
349,349,austria,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,15.3,12.8,12.4,11.6,0.0
350,350,austria,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,351,austria,"mortality rate, infant (per 1,000 live births)",8.0,5.7,4.6,4.1,3.6,3.0,3.0
352,352,austria,people using at least basic drinking water services (% of population),0.0,0.0,100.0,99.99999704,100.0000029,100.0,100.0
353,353,austria,pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,354,austria,prevalence of overweight (% of adults),42.4,45.0,47.5,49.7,51.8,53.9,0.0
355,355,austria,prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,356,austria,prevalence of undernourishment (% of population),0.0,0.0,0.0,2.5,2.5,2.5,2.5
357,357,austria,"probability of dying among youth ages 20-24 years (per 1,000)",4.4,4.1,3.4,3.1,2.5,1.9,1.7
358,358,austria,"probability of dying among children ages 5-9 years (per 1,000)",0.9,0.8,0.6,0.5,0.4,0.4,0.3
359,359,austria,"tuberculosis death rate (per 100,000 people)",0.0,0.0,0.93,0.67,0.47,0.75,0.46
360,360,azerbaijan,"adolescent fertility rate (births per 1,000 women ages 15-19)",32.7924,40.412,36.5066,36.1402,44.938,53.1988,57.8168
361,361,azerbaijan,adults (ages 15+) living with hiv,100.0,500.0,2500.0,8700.0,11000.0,10000.0,9900.0
362,362,azerbaijan,adults (ages 15-49) newly infected with hiv,100.0,100.0,1000.0,1500.0,1000.0,500.0,500.0
363,363,azerbaijan,children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,1.0,0.0,0.0,0.0,0.0
364,364,azerbaijan,"community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,365,azerbaijan,current health expenditure per capita (current us$),0.0,0.0,19.14171791,35.07611465,145.84526062,226.51002502,0.0
366,366,azerbaijan,"death rate, crude (per 1,000 people)",6.1,6.7,5.8,6.2,5.9,5.7,7.5
367,367,azerbaijan,diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,368,azerbaijan,diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,40.0,0.0,0.0,0.0,0.0
369,369,azerbaijan,"fertility rate, total (births per woman)",2.74,2.29,2.0,2.0,1.92,1.94,1.7
370,370,azerbaijan,"immunization, bcg (% of one-year-old children)",0.0,76.0,81.0,82.0,98.0,98.0,94.0
371,371,azerbaijan,"immunization, dpt (% of children ages 12-23 months)",0.0,74.0,76.0,75.0,81.0,96.0,79.0
372,372,azerbaijan,"immunization, hepb3 (% of one-year-old children)",0.0,0.0,0.0,49.0,80.0,96.0,79.0
373,373,azerbaijan,"immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,67.0,89.0,98.0,79.0
374,374,azerbaijan,"incidence of malaria (per 1,000 population at risk)",0.0,0.0,8.16815916669789,1.23225451656924,0.240678520886082,0.0,0.0
375,375,azerbaijan,"incidence of tuberculosis (per 100,000 people)",0.0,0.0,80.0,88.0,104.0,71.0,58.0
376,376,azerbaijan,"life expectancy at birth, total (years)",62.352,62.305,64.891,67.562,69.529,71.451,66.868
377,377,azerbaijan,"maternal mortality ratio (national estimate, per 100,000 live births)",8.0,30.0,31.0,30.0,16.0,13.0,0.0
378,378,azerbaijan,"mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,8.2,13.9,11.4,10.3,0.0
379,379,azerbaijan,"mortality from cvd, cancer, diabetes or crd between exact ages 30 and 70 (%)",0.0,0.0,32.5,32.1,29.8,28.4,0.0
380,380,azerbaijan,"mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,381,azerbaijan,"mortality rate, infant (per 1,000 live births)",75.7,75.0,60.9,44.1,32.5,23.3,17.3
382,382,azerbaijan,people using at least basic drinking water services (% of population),0.0,0.0,73.58852302,79.68380637,85.97105431,92.42031398,96.04337613
383,383,azerbaijan,pregnant women receiving prenatal care (%),0.0,0.0,66.0,0.0,0.0,0.0,0.0
384,384,azerbaijan,prevalence of overweight (% of adults),39.2,41.5,43.7,46.4,49.6,52.9,0.0
385,385,azerbaijan,prevalence of overweight (% of children under 5),0.0,0.0,6.2,0.0,0.0,0.0,0.0
386,386,azerbaijan,prevalence of undernourishment (% of population),0.0,0.0,0.0,4.8,2.5,2.5,2.5
387,387,azerbaijan,"probability of dying among youth ages 20-24 years (per 1,000)",4.2,9.1,4.9,4.0,3.5,3.5,10.2
388,388,azerbaijan,"probability of dying among children ages 5-9 years (per 1,000)",3.4,3.6,3.0,2.4,1.8,1.6,1.9
389,389,azerbaijan,"tuberculosis death rate (per 100,000 people)",0.0,0.0,19.0,9.3,8.9,5.9,6.3
390,390,"bahamas, the","adolescent fertility rate (births per 1,000 women ages 15-19)",69.7042,64.9984,51.222,41.3192,35.4638,31.1194,27.6742
391,391,"bahamas, the",adults (ages 15+) living with hiv,2200.0,3600.0,3800.0,4000.0,4400.0,4400.0,4400.0
392,392,"bahamas, the",adults (ages 15-49) newly infected with hiv,500.0,500.0,500.0,200.0,200.0,200.0,100.0
393,393,"bahamas, the",children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,394,"bahamas, the","community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,395,"bahamas, the",current health expenditure per capita (current us$),0.0,0.0,1030.96899414,1220.78820801,1495.23132324,1635.88293457,0.0
396,396,"bahamas, the","death rate, crude (per 1,000 people)",5.855,5.91,5.706,5.818,6.269,6.724,8.076
397,397,"bahamas, the",diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,398,"bahamas, the",diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,399,"bahamas, the","fertility rate, total (births per woman)",2.527,2.504,2.097,2.05,1.835,1.576,1.394
400,400,"bahamas, the","immunization, bcg (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,401,"bahamas, the","immunization, dpt (% of children ages 12-23 months)",86.0,87.0,99.0,93.0,99.0,95.0,83.0
