Country Name,Country Code,Series Name,1990,1995,2000,2005,2010,2015,2020,cod
Argentina,ARG,"Immunization, DPT (% of children ages 12-23 months)",87.0,85.0,83.0,98.0,94.0,94.0,74.0,8
Argentina,ARG,"Immunization, HepB3 (% of one-year-old children)",0.0,0.0,0.0,88.0,94.0,94.0,74.0,8
Argentina,ARG,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,56.0,88.0,94.0,87.0,71.0,8
Argentina,ARG,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,2.38672546690317,1.18788053315781,0.264087090053698,0.0,0.0,8
Argentina,ARG,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,37.0,31.0,21.0,26.0,28.0,8
Argentina,ARG,"Life expectancy at birth, total (years)",71.784,73.133,73.926,75.139,75.721,76.76,75.892,8
Argentina,ARG,"Maternal mortality ratio (national estimate, per 100,000 live births)",49.0,40.0,34.0,38.0,43.0,38.0,0.0,8
Argentina,ARG,"Mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,11.5,11.6,12.8,13.9,0.0,8
Argentina,ARG,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.0,0.0,20.4,18.8,17.8,16.5,0.0,8
Argentina,ARG,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
Argentina,ARG,"Mortality rate, infant (per 1,000 live births)",25.3,21.5,17.5,14.8,12.9,10.2,7.6,8
Argentina,ARG,People using at least basic drinking water services (% of population),0.0,0.0,96.29467974,97.42319597,98.42725533,98.96658815,0.0,8
Argentina,ARG,Pregnant women receiving prenatal care (%),0.0,0.0,0.0,99.2,0.0,0.0,95.0,8
Argentina,ARG,Prevalence of overweight (% of adults),48.7,51.7,54.4,57.1,59.7,62.3,0.0,8
Argentina,ARG,Prevalence of overweight (% of children under 5),0.0,0.0,0.0,9.9,0.0,0.0,0.0,8
Argentina,ARG,Prevalence of undernourishment (% of population),0.0,0.0,0.0,3.7,3.1,2.5,3.7,8
Argentina,ARG,"Probability of dying among youth ages 20-24 years (per 1,000)",5.0,5.3,5.3,4.6,5.0,5.0,4.6,8
Argentina,ARG,"Probability of dying among children ages 5-9 years (per 1,000)",1.6,1.4,1.3,1.2,1.1,0.9,0.8,8
Argentina,ARG,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,2.4,2.0,1.4,1.5,1.5,8
Armenia,ARM,"Adolescent fertility rate (births per 1,000 women ages 15-19)",74.2962,61.962,39.3926,29.6282,26.0192,22.8308,19.678,9
Armenia,ARM,Adults (ages 15+) living with HIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Armenia,ARM,Adults (ages 15-49) newly infected with HIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Armenia,ARM,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Armenia,ARM,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Armenia,ARM,Current health expenditure per capita (current US$),0.0,0.0,26.12908936,96.35484314,297.22906494,364.97280884,0.0,9
Armenia,ARM,"Death rate, crude (per 1,000 people)",7.524,7.969,8.27,8.914,9.384,9.607,12.792,9
Armenia,ARM,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Armenia,ARM,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,48.0,59.2,77.1,0.0,0.0,9
Armenia,ARM,"Fertility rate, total (births per woman)",2.713,2.055,1.603,1.54,1.501,1.602,1.575,9
Armenia,ARM,"Immunization, BCG (% of one-year-old children)",0.0,84.0,97.0,94.0,95.0,99.0,99.0,9
Armenia,ARM,"Immunization, DPT (% of children ages 12-23 months)",0.0,98.0,93.0,90.0,94.0,94.0,91.0,9
Armenia,ARM,"Immunization, HepB3 (% of one-year-old children)",0.0,0.0,55.0,91.0,94.0,94.0,92.0,9
Armenia,ARM,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,94.0,92.0,97.0,97.0,94.0,9
Armenia,ARM,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0459343685832375,0.00234799893467934,0.0,0.0,0.0,9
Armenia,ARM,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,54.0,92.0,61.0,50.0,25.0,9
Armenia,ARM,"Life expectancy at birth, total (years)",68.821,69.311,70.624,71.792,73.16,74.436,72.173,9
Armenia,ARM,"Maternal mortality ratio (national estimate, per 100,000 live births)",43.0,32.0,45.0,17.0,9.0,16.0,0.0,9
Armenia,ARM,"Mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,19.6,18.3,18.0,16.7,0.0,9
Armenia,ARM,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.0,0.0,26.7,25.7,25.0,22.3,0.0,9
Armenia,ARM,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
Armenia,ARM,"Mortality rate, infant (per 1,000 live births)",41.9,33.9,27.0,21.1,16.3,12.6,9.7,9
Armenia,ARM,People using at least basic drinking water services (% of population),0.0,0.0,95.22086305,96.67127128,98.2004766,99.5525667,99.97118069,9
Armenia,ARM,Pregnant women receiving prenatal care (%),0.0,0.0,92.4,93.0,99.1,0.0,0.0,9
Armenia,ARM,Prevalence of overweight (% of adults),42.4,44.6,46.5,48.8,51.3,53.9,0.0,9
Armenia,ARM,Prevalence of overweight (% of children under 5),0.0,0.0,15.7,11.4,16.5,0.0,0.0,9
Armenia,ARM,Prevalence of undernourishment (% of population),0.0,0.0,0.0,12.3,3.7,2.8,3.5,9
Armenia,ARM,"Probability of dying among youth ages 20-24 years (per 1,000)",4.0,5.6,2.2,2.4,2.8,3.1,2.0,9
Armenia,ARM,"Probability of dying among children ages 5-9 years (per 1,000)",1.8,1.2,1.0,1.0,1.0,1.0,1.0,9
Armenia,ARM,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,5.4,6.0,5.6,2.4,1.0,9
Aruba,ABW,"Adolescent fertility rate (births per 1,000 women ages 15-19)",50.27,48.0344,43.593,36.7648,30.652,25.0092,18.1728,10
Aruba,ABW,Adults (ages 15+) living with HIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,Adults (ages 15-49) newly infected with HIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,Current health expenditure per capita (current US$),0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,"Death rate, crude (per 1,000 people)",7.1,6.366,6.335,6.839,6.745,7.968,9.69,10
Aruba,ABW,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,12.1,0.0,0.0,0.0,0.0,10
Aruba,ABW,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,"Fertility rate, total (births per woman)",2.303,2.19,1.904,1.777,1.941,1.972,1.325,10
Aruba,ABW,"Immunization, BCG (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,"Immunization, DPT (% of children ages 12-23 months)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,"Immunization, HepB3 (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,8.1,11.0,6.9,9.9,1.1,10
Aruba,ABW,"Life expectancy at birth, total (years)",73.076,73.349,73.569,73.811,75.404,75.683,75.723,10
Aruba,ABW,"Maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,"Mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,"Mortality rate, infant (per 1,000 live births)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,People using at least basic drinking water services (% of population),0.0,0.0,94.48880636,95.89723012,97.30565388,97.86902338,0.0,10
Aruba,ABW,Pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,Prevalence of overweight (% of adults),0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,Prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,Prevalence of undernourishment (% of population),0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,"Probability of dying among youth ages 20-24 years (per 1,000)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,"Probability of dying among children ages 5-9 years (per 1,000)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Aruba,ABW,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,0.64,0.83,0.56,0.83,0.09,10
Australia,AUS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",20.965,20.0218,17.9326,17.0276,14.2212,11.9498,10.5474,11
Australia,AUS,Adults (ages 15+) living with HIV,10000.0,9400.0,11000.0,16000.0,21000.0,26000.0,29000.0,11
Australia,AUS,Adults (ages 15-49) newly infected with HIV,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,500.0,11
Australia,AUS,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Australia,AUS,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Australia,AUS,Current health expenditure per capita (current US$),0.0,0.0,1638.81494141,3013.08764648,4945.03808594,4862.6015625,0.0,11
Australia,AUS,"Death rate, crude (per 1,000 people)",7.0,6.9,6.7,6.4,6.5,6.6,6.3,11
Australia,AUS,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Australia,AUS,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Australia,AUS,"Fertility rate, total (births per woman)",1.902,1.822,1.756,1.807,1.928,1.814,1.581,11
Australia,AUS,"Immunization, BCG (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Australia,AUS,"Immunization, DPT (% of children ages 12-23 months)",95.0,86.0,90.0,92.0,92.0,93.0,95.0,11
Australia,AUS,"Immunization, HepB3 (% of one-year-old children)",0.0,0.0,0.0,95.0,92.0,93.0,95.0,11
Australia,AUS,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,85.0,88.0,93.0,94.0,11
Australia,AUS,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Australia,AUS,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,6.3,6.0,6.6,6.1,7.2,11
Australia,AUS,"Life expectancy at birth, total (years)",76.9946341463415,77.8292682926829,79.2341463414634,80.8414634146341,81.6951219512195,82.4,83.2,11
Australia,AUS,"Maternal mortality ratio (national estimate, per 100,000 live births)",0.0,0.0,7.0,0.0,0.0,3.0,0.0,11
Australia,AUS,"Mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,9.9,8.3,6.5,5.2,0.0,11
Australia,AUS,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.0,0.0,12.9,11.4,9.9,9.3,0.0,11
Australia,AUS,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Australia,AUS,"Mortality rate, infant (per 1,000 live births)",7.6,5.8,5.1,4.8,4.0,3.3,3.1,11
Australia,AUS,People using at least basic drinking water services (% of population),0.0,0.0,99.71229832,99.77814769,99.88315015,99.97000567,99.96981182,11
Australia,AUS,Pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Australia,AUS,Prevalence of overweight (% of adults),50.3,53.3,56.3,59.2,61.7,64.0,0.0,11
Australia,AUS,Prevalence of overweight (% of children under 5),0.0,7.9,0.0,0.0,0.0,0.0,0.0,11
Australia,AUS,Prevalence of undernourishment (% of population),0.0,0.0,0.0,2.5,2.5,2.5,2.5,11
Australia,AUS,"Probability of dying among youth ages 20-24 years (per 1,000)",4.5,3.9,3.7,2.8,2.3,2.0,2.2,11
Australia,AUS,"Probability of dying among children ages 5-9 years (per 1,000)",0.9,0.8,0.6,0.5,0.5,0.4,0.3,11
Australia,AUS,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,0.28,0.3,0.25,0.22,0.18,11
Austria,AUT,"Adolescent fertility rate (births per 1,000 women ages 15-19)",20.787,17.029,13.9232,12.0146,9.5292,7.7896,6.4532,12
Austria,AUT,Adults (ages 15+) living with HIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Austria,AUT,Adults (ages 15-49) newly infected with HIV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Austria,AUT,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Austria,AUT,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Austria,AUT,Current health expenditure per capita (current US$),0.0,0.0,2269.12646484,3710.39794922,4800.79345703,4612.82421875,0.0,12
Austria,AUT,"Death rate, crude (per 1,000 people)",10.8,10.2,9.6,9.1,9.2,9.6,10.3,12
Austria,AUT,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Austria,AUT,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Austria,AUT,"Fertility rate, total (births per woman)",1.46,1.42,1.36,1.41,1.44,1.49,1.44,12
Austria,AUT,"Immunization, BCG (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Austria,AUT,"Immunization, DPT (% of children ages 12-23 months)",90.0,90.0,81.0,86.0,86.0,93.0,85.0,12
Austria,AUT,"Immunization, HepB3 (% of one-year-old children)",0.0,0.0,33.0,86.0,86.0,93.0,85.0,12
Austria,AUT,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,35.0,54.0,69.0,88.0,88.0,12
Austria,AUT,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Austria,AUT,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,17.0,13.0,9.1,7.5,4.9,12
Austria,AUT,"Life expectancy at birth, total (years)",75.5682926829269,76.6682926829268,78.1268292682927,79.3317073170732,80.5804878048781,81.190243902439,81.1926829268293,12
Austria,AUT,"Maternal mortality ratio (national estimate, per 100,000 live births)",7.0,1.0,0.0,6.0,1.0,5.0,0.0,12
Austria,AUT,"Mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,12.5,9.6,6.8,5.7,0.0,12
Austria,AUT,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.0,0.0,15.3,12.8,12.4,11.6,0.0,12
Austria,AUT,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Austria,AUT,"Mortality rate, infant (per 1,000 live births)",8.0,5.7,4.6,4.1,3.6,3.0,3.0,12
Austria,AUT,People using at least basic drinking water services (% of population),0.0,0.0,100.0,99.99999704,100.0000029,100.0,100.0,12
Austria,AUT,Pregnant women receiving prenatal care (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Austria,AUT,Prevalence of overweight (% of adults),42.4,45.0,47.5,49.7,51.8,53.9,0.0,12
Austria,AUT,Prevalence of overweight (% of children under 5),0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Austria,AUT,Prevalence of undernourishment (% of population),0.0,0.0,0.0,2.5,2.5,2.5,2.5,12
Austria,AUT,"Probability of dying among youth ages 20-24 years (per 1,000)",4.4,4.1,3.4,3.1,2.5,1.9,1.7,12
Austria,AUT,"Probability of dying among children ages 5-9 years (per 1,000)",0.9,0.8,0.6,0.5,0.4,0.4,0.3,12
Austria,AUT,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,0.93,0.67,0.47,0.75,0.46,12
Azerbaijan,AZE,"Adolescent fertility rate (births per 1,000 women ages 15-19)",32.7924,40.412,36.5066,36.1402,44.938,53.1988,57.8168,13
Azerbaijan,AZE,Adults (ages 15+) living with HIV,100.0,500.0,2500.0,8700.0,11000.0,10000.0,9900.0,13
Azerbaijan,AZE,Adults (ages 15-49) newly infected with HIV,100.0,100.0,1000.0,1500.0,1000.0,500.0,500.0,13
Azerbaijan,AZE,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,1.0,0.0,0.0,0.0,0.0,13
Azerbaijan,AZE,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Azerbaijan,AZE,Current health expenditure per capita (current US$),0.0,0.0,19.14171791,35.07611465,145.84526062,226.51002502,0.0,13
Azerbaijan,AZE,"Death rate, crude (per 1,000 people)",6.1,6.7,5.8,6.2,5.9,5.7,7.5,13
Azerbaijan,AZE,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Azerbaijan,AZE,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,40.0,0.0,0.0,0.0,0.0,13
Azerbaijan,AZE,"Fertility rate, total (births per woman)",2.74,2.29,2.0,2.0,1.92,1.94,1.7,13
Azerbaijan,AZE,"Immunization, BCG (% of one-year-old children)",0.0,76.0,81.0,82.0,98.0,98.0,94.0,13
Azerbaijan,AZE,"Immunization, DPT (% of children ages 12-23 months)",0.0,74.0,76.0,75.0,81.0,96.0,79.0,13
Azerbaijan,AZE,"Immunization, HepB3 (% of one-year-old children)",0.0,0.0,0.0,49.0,80.0,96.0,79.0,13
Azerbaijan,AZE,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,67.0,89.0,98.0,79.0,13
Azerbaijan,AZE,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,8.16815916669789,1.23225451656924,0.240678520886082,0.0,0.0,13
Azerbaijan,AZE,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,80.0,88.0,104.0,71.0,58.0,13
Azerbaijan,AZE,"Life expectancy at birth, total (years)",62.352,62.305,64.891,67.562,69.529,71.451,66.868,13
Azerbaijan,AZE,"Maternal mortality ratio (national estimate, per 100,000 live births)",8.0,30.0,31.0,30.0,16.0,13.0,0.0,13
Azerbaijan,AZE,"Mortality caused by road traffic injury (per 100,000 people)",0.0,0.0,8.2,13.9,11.4,10.3,0.0,13
Azerbaijan,AZE,"Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)",0.0,0.0,32.5,32.1,29.8,28.4,0.0,13
Azerbaijan,AZE,"Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
Azerbaijan,AZE,"Mortality rate, infant (per 1,000 live births)",75.7,75.0,60.9,44.1,32.5,23.3,17.3,13
Azerbaijan,AZE,People using at least basic drinking water services (% of population),0.0,0.0,73.58852302,79.68380637,85.97105431,92.42031398,96.04337613,13
Azerbaijan,AZE,Pregnant women receiving prenatal care (%),0.0,0.0,66.0,0.0,0.0,0.0,0.0,13
Azerbaijan,AZE,Prevalence of overweight (% of adults),39.2,41.5,43.7,46.4,49.6,52.9,0.0,13
Azerbaijan,AZE,Prevalence of overweight (% of children under 5),0.0,0.0,6.2,0.0,0.0,0.0,0.0,13
Azerbaijan,AZE,Prevalence of undernourishment (% of population),0.0,0.0,0.0,4.8,2.5,2.5,2.5,13
Azerbaijan,AZE,"Probability of dying among youth ages 20-24 years (per 1,000)",4.2,9.1,4.9,4.0,3.5,3.5,10.2,13
Azerbaijan,AZE,"Probability of dying among children ages 5-9 years (per 1,000)",3.4,3.6,3.0,2.4,1.8,1.6,1.9,13
Azerbaijan,AZE,"Tuberculosis death rate (per 100,000 people)",0.0,0.0,19.0,9.3,8.9,5.9,6.3,13
"Bahamas, the",BHS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",69.7042,64.9984,51.222,41.3192,35.4638,31.1194,27.6742,14
"Bahamas, the",BHS,Adults (ages 15+) living with HIV,2200.0,3600.0,3800.0,4000.0,4400.0,4400.0,4400.0,14
"Bahamas, the",BHS,Adults (ages 15-49) newly infected with HIV,500.0,500.0,500.0,200.0,200.0,200.0,100.0,14
"Bahamas, the",BHS,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
"Bahamas, the",BHS,"Community health workers (per 1,000 people)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
"Bahamas, the",BHS,Current health expenditure per capita (current US$),0.0,0.0,1030.96899414,1220.78820801,1495.23132324,1635.88293457,0.0,14
"Bahamas, the",BHS,"Death rate, crude (per 1,000 people)",5.855,5.91,5.706,5.818,6.269,6.724,8.076,14
"Bahamas, the",BHS,Diabetes prevalence (% of population ages 20 to 79),0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
"Bahamas, the",BHS,Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
"Bahamas, the",BHS,"Fertility rate, total (births per woman)",2.527,2.504,2.097,2.05,1.835,1.576,1.394,14
"Bahamas, the",BHS,"Immunization, BCG (% of one-year-old children)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
"Bahamas, the",BHS,"Immunization, DPT (% of children ages 12-23 months)",86.0,87.0,99.0,93.0,99.0,95.0,83.0,14
"Bahamas, the",BHS,"Immunization, HepB3 (% of one-year-old children)",0.0,0.0,0.0,93.0,98.0,95.0,83.0,14
"Bahamas, the",BHS,"Immunization, measles second dose (% of children by the nationally recommended age)",0.0,0.0,0.0,88.0,78.0,76.0,83.0,14
"Bahamas, the",BHS,"Incidence of malaria (per 1,000 population at risk)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
"Bahamas, the",BHS,"Incidence of tuberculosis (per 100,000 people)",0.0,0.0,29.0,16.0,9.6,18.0,8.8,14
