Country Name,Country Code,Time,Time Code,Access to Clean Fuels and Technologies for cooking (% of total population) [2.1_ACCESS.CFT.TOT],Access to electricity (% of rural population with access) [1.2_ACCESS.ELECTRICITY.RURAL],Access to electricity (% of total population) [1.1_ACCESS.ELECTRICITY.TOT],Access to electricity (% of urban population with access) [1.3_ACCESS.ELECTRICITY.URBAN],Energy intensity level of primary energy (MJ/2011 USD PPP) [6.1_PRIMARY.ENERGY.INTENSITY],Renewable electricity output (GWh) [4.1.2_REN.ELECTRICITY.OUTPUT],Renewable electricity share of total electricity output (%) [4.1_SHARE.RE.IN.ELECTRICITY],Renewable energy consumption (TJ) [3.1_RE.CONSUMPTION],Renewable energy share of TFEC (%) [2.1_SHARE.TOTAL.RE.IN.TFEC],Total electricity output (GWh) [4.1.1_TOTAL.ELECTRICITY.OUTPUT],Total final energy consumption (TFEC) (TJ) [1.1_TOTAL.FINAL.ENERGY.CONSUM]
Antigua and Barbuda,ATG,1998,YR1998,..,83.9207111758213,89.2035522460938,100,3.4307639700806,0,0,0,0,130,2950.4
Antigua and Barbuda,ATG,1999,YR1999,..,84.6678591885579,89.6492919921875,100,3.41540188768735,0,0,0,0,140,3064.2
Antigua and Barbuda,ATG,2000,YR2000,96.66,85.3728110788194,90.0720825195313,100,3.37133214236793,0,0,0,0,150,3136
Antigua and Barbuda,ATG,2001,YR2001,96.97,86.0483822532493,90.4764556884765,99.99951171875,3.51218536138011,0,0,0,0,171,3182.8
Antigua and Barbuda,ATG,2002,YR2002,97.2,86.7486541254122,90.8684844970703,99.9960556030273,3.64021708844071,0,0,0,0,191,3274.3
Antigua and Barbuda,ATG,2003,YR2003,97.4,87.4289376867153,91.2542343139648,99.9852142333984,3.70822557986091,0,0,0,0,211,3544.3
Antigua and Barbuda,ATG,2004,YR2004,97.57,88.0994103076068,91.639762878418,99.9651641845703,3.67515491609099,0,0,0,0,221,3661.5
Antigua and Barbuda,ATG,2005,YR2005,97.7,89.0045173589225,92.2,99.9407653808594,3.53651981506678,0,0,0,0,243,3759.6
Antigua and Barbuda,ATG,2006,YR2006,97.9,89.4345686218653,92.4344024658203,99.9210968017578,3.24917653883713,0,0,0,0,258,3989.8
Antigua and Barbuda,ATG,2007,YR2007,98.03,90.1105123965889,92.8556442260742,99.9136657714844,3.11633481101568,0,0,0,0,285.4,4139.74
Antigua and Barbuda,ATG,2008,YR2008,98.1,90.8022997669207,93.2994079589844,99.9136657714844,3.19045390361605,0,0,0,0,296,4244.17
Antigua and Barbuda,ATG,2009,YR2009,98.24,91.507898327792,93.7641983032227,99.921127319336,3.82872188916886,0,0,0,0,327.4,4605.39
Antigua and Barbuda,ATG,2010,YR2010,98.34,92.2216022036301,94.2470092773438,99.9407043457031,4.18138936186965,5,1.49476831091181,0,0,326,4412.85
Antigua and Barbuda,ATG,2011,YR2011,98.43,92.6829447409294,94.5520140336941,99.9649963378906,4.1842523050426,5,1.49700598802395,0,0,325,4337.15
Antigua and Barbuda,ATG,2012,YR2012,98.48,93.6665174886193,95.2546920776367,99.9850692749023,4.13779727112478,0,0,0,0,327,4492.95
Antigua and Barbuda,ATG,2013,YR2013,98.55,94.3927274297992,95.773551940918,99.9959869384766,4.15217458735459,0,0,0,0,330,4456.95
Antigua and Barbuda,ATG,2014,YR2014,98.61,95.1174398559878,96.2984161376953,99.9994964599609,4.01155114083803,0,0,0,0,336,4528.41
Antigua and Barbuda,ATG,2015,YR2015,98.67,95.8364899944525,96.8262939453125,100,3.89162926503199,0,0,0,0,340,4701.1
Antigua and Barbuda,ATG,2016,YR2016,98.75,96.5468913480825,97.3546676635742,100,..,..,..,..,..,..,..
Argentina,ARG,1990,YR1990,..,90.6408233642578,90.6408233642578,90.6408233642578,5.4390966150615,17983,35.4414662987781,105714.2,8.92290746696394,50740,1184750.602776
Argentina,ARG,1991,YR1991,..,91.1236724853516,91.1236724853516,91.1236724853516,4.97639131756251,16321,30.4365663987468,106435.7,8.7481843073882,53623,1216660.466448
Argentina,ARG,1992,YR1992,..,91.6060180664062,91.6060180664063,91.6060180664063,4.67515678215628,19486,34.8705284443729,120302.7,9.47164961562942,55881,1270134.610992
Argentina,ARG,1993,YR1993,..,92.0853042602539,92.0853042602539,92.0853042602539,4.42726697484486,23974,38.9340002598415,137451.3,10.1283424369342,61576,1357095.703032
Argentina,ARG,1994,YR1994,..,92.5584716796875,92.5584716796875,92.5584716796875,4.44994520448956,27481,42.6015781233044,162457.7,10.7349093475441,64507,1513358.84394
Argentina,ARG,1995,YR1995,..,93.0224609375001,93.0224609375,93.0224609375,4.64626030192915,26949,40.2133850630456,173807.4,11.2051846343744,67015,1551133.744524
Argentina,ARG,1996,YR1996,..,93.4742126464844,93.4742126464844,93.4742126464844,4.56540438200189,23275,33.3998220589501,164464,10.1938555855904,69686,1613364.036984
Argentina,ARG,1997,YR1997,..,93.9106750488283,93.9106750488281,93.9106750488281,4.35809556241409,28476,39.3869816592437,188499.1,10.9990733955932,72298,1713772.544472
Argentina,ARG,1998,YR1998,..,94.3287734985351,94.3287734985352,94.3287734985352,4.34004774245514,26933,36.3900448575907,202663.7,11.343009140403,74012,1786683.740544
Argentina,ARG,1999,YR1999,..,94.7254638671876,94.7254638671875,94.7254638671875,4.56906827299307,21963,27.2944188300794,184367,10.3061733856805,80467,1788898.683348
Argentina,ARG,2000,YR2000,94.8,95.0992050170897,95.0992050170898,95.0992050170898,4.66000419810886,29482,33.159374648521,199198.9,11.0779551321774,88910,1798155.86562
Argentina,ARG,2001,YR2001,95.21,95.5110634674459,95.5110634674458,95.5110634674458,4.63730638645308,37695,41.8298840370637,226780.3,13.0403729383893,90115,1739062.993608
Argentina,ARG,2002,YR2002,95.62,95.7975082397463,95.7975082397461,95.7975082397461,5.05808673345645,36791,43.5638757652185,220577.3,13.2879781249634,84453,1659976.39314
Argentina,ARG,2003,YR2003,96.02,96.1342086791992,96.1342086791992,96.1342086791992,4.97266769429361,34927,37.9517548625448,222456.7,12.5181285653079,92030,1777076.332452
Argentina,ARG,2004,YR2004,96.28,96.4706802368164,96.4706802368164,96.4706802368164,4.98235701768587,31687,31.63480257575,156487.3,8.34804553441832,100165,1874538.1701
Argentina,ARG,2005,YR2005,96.68,96.8129959106447,96.8129959106445,96.8129959106445,4.6031075504488,35366,33.5251348456266,172818.7,8.95760175539457,105491,1929296.531808
Argentina,ARG,2006,YR2006,96.84,97.167221069336,97.1672210693359,97.1672210693359,4.63074898615192,39678,37.127698397103,210394.8,10.1878410784258,106869,2065155.889068
Argentina,ARG,2007,YR2007,97.02,97.5394134521484,97.5394134521484,97.5394134521484,4.30281027914211,32055,29.8422008099427,186410.3,8.88764897855596,107415,2097408.44232
Argentina,ARG,2008,YR2008,97.34,97.9341278076173,97.9341278076172,97.9341278076172,4.35285195831845,32035,26.3437057991513,167685.9,7.60968712045958,121604,2203584.685488
Argentina,ARG,2009,YR2009,97.49,98.36336517334,98.3633651733398,98.3633651733398,4.5033185148229,35268,28.9274026197721,179429.3,8.57406117511144,121919,2092699.087812
Argentina,ARG,2010,YR2010,97.63,98.8199999999998,98.82,98.82,4.2511819557134,35807,28.5854562001549,195456.7,8.96144595214523,125263,2181084.403608
Argentina,ARG,2011,YR2011,97.82,99.2161636352536,99.2161636352539,99.2161636352539,4.10057606014049,41854,32.305970437266,227695.1,10.1168467244514,129555,2250652.85856
Argentina,ARG,2012,YR2012,97.94,99.5844116210937,99.5844116210938,99.5844116210938,4.15885335147252,39686,29.2611353196635,225138,9.86670170197468,135627,2281795.95168
Argentina,ARG,2013,YR2013,98.1,99.8371276855468,99.8371276855469,99.8371276855469,4.17514182389459,43788,31.4844907174391,232691.4,10.2103228997482,139171,2278981.79406
Argentina,ARG,2014,YR2014,98.16,99.959243774414,99.9592437744141,99.9592437744141,4.34415636771924,43620,31.5762041956827,254377,10.9019579336328,141260,2333314.818756
Argentina,ARG,2015,YR2015,98.29,99.9952087402346,99.9952087402344,99.9952087402344,4.34010162122093,40791,28.1400691239471,239470.6,10.040077613914,144957,2385146.90034
Argentina,ARG,2016,YR2016,98.4,100,100,100,..,..,..,..,..,..,..
Armenia,ARM,1990,YR1990,..,95.7897044772339,97.6803741455078,98.5939788818359,24.3721969396273,1555,15.0067554526153,5502.305,2.11894434058036,10362,259671.993012
Armenia,ARM,1991,YR1991,..,96.1863964508619,97.8535919189453,98.669189453125,29.0941859851491,1546,16.2463219840269,5674.111,2.30943580318704,9516,245692.51902
Armenia,ARM,1992,YR1992,..,96.5701119218202,98.0238952636719,98.743896484375,25.4143345328659,3044,33.8071968014216,8205.282,6.6776789414769,9004,122876.257932
Armenia,ARM,1993,YR1993,..,96.9426516305808,98.1913452148438,98.8173980712891,14.7916768290745,4293,68.196981731533,9984.374,12.9368336783239,6295,77177.880216
Armenia,ARM,1994,YR1994,..,97.2961724686057,98.3526000976562,98.8888092041016,8.82377109776747,3514,62.1067515022976,7819.377,17.7636534122784,5658,44018.9685
Armenia,ARM,1995,YR1995,..,97.6240818944306,98.5046539306641,98.9571304321289,9.84732009234641,1919,34.508181981658,4359.308,9.27435270712397,5561,47003.905692
Armenia,ARM,1996,YR1996,..,97.9200233789221,98.6444702148438,99.0213241577149,10.0733707331614,1572,25.2977148374638,3670.75,12.4733043728429,6214,29428.849728
Armenia,ARM,1997,YR1997,..,98.1777983904788,98.7690277099609,99.0803833007812,10.1918125362701,1390,23.0552330403052,4099.74,10.1201143904778,6029,40510.806912
Armenia,ARM,1998,YR1998,..,98.391807277983,98.8755035400391,99.1333770751953,9.67417893514951,1537,24.8263608463899,3778.808,9.38056341350592,6191,40283.379936
Armenia,ARM,1999,YR1999,..,98.5586840586305,98.9620666503906,99.1797790527344,9.05485791456631,1200,20.9900297358755,3298.157,8.35879537917464,5717,39457.324296
Armenia,ARM,2000,YR2000,81.97,98.6,98.9,99.1,9.3951257242567,1261,21.1648204095334,3249.479,7.16426350401004,5958,45356.776704
Armenia,ARM,2001,YR2001,83.79,100,100,99.2553100585937,8.53789431138082,968,16.8494342906876,2486.205,5.41911266070411,5745,45878.451984
Armenia,ARM,2002,YR2002,85.48,95.6815546492402,98,99.2881774902344,7.05669786250389,1658,30.0416742163435,4106.004,8.89936675468388,5519,46138.159188
Armenia,ARM,2003,YR2003,86.88,98.837488026849,99.1483154296875,99.3212661743164,6.53360688599926,1982,36.0298127613161,5263.614,9.81161468294329,5501,53646.766308
Armenia,ARM,2004,YR2004,88.6,98.8608247532795,99.1796951293945,99.3573760986328,6.25343040085187,1998,33.134328358209,5266.899,8.70790013353829,6030,60484.145652
Armenia,ARM,2005,YR2005,89.72,99.7,99.8,99.9,6.58665631394334,1773,28.0671204685769,4552.023,6.4911737973979,6317,70126.346052
Armenia,ARM,2006,YR2006,90.91,98.9364581208359,99.2657318115234,99.4497451782227,5.92589637201904,1825,30.7187342198283,5571.174,7.65283533358519,5941,72798.82236
Armenia,ARM,2007,YR2007,91.67,99.0096673711266,99.3310394287109,99.5108947753906,5.80875854763118,1856,31.4682943370634,5757.101,7.01726248020608,5898,82041.978852
Armenia,ARM,2008,YR2008,92.55,99.1165209563131,99.4156494140625,99.5839309692383,5.72185956521961,1799,31.1785095320624,5823.12,6.4051674924082,5770,90912.845088
Armenia,ARM,2009,YR2009,93.33,99.2575073650796,99.5198135375976,99.6687164306641,5.79058510971917,2023,35.6727208605184,6119.523,7.80055609506316,5671,78449.830056
Armenia,ARM,2010,YR2010,94.04,99.8,99.8,99.7,5.39073412326074,2563,39.4854413803728,6989.174,9.35981700562644,6491,74672.122284
Armenia,ARM,2011,YR2011,94.77,99.6131398901937,99.7671508789062,99.8561706542969,5.63053987808689,2492,33.5397039030956,6574.54,8.00961530742766,7430,82083.093228
Armenia,ARM,2012,YR2012,95.1,99.7873630684024,99.8788757324219,99.9322509765625,5.74563091169636,2326,28.9447486311598,5690.971,6.56571131176592,8036,86677.143264
Armenia,ARM,2013,YR2013,95.69,99.9138800404492,99.9540557861328,99.9776763916016,5.43058112937585,2177,28.2360570687419,5850.064,6.7712176363861,7710,86396.041512
Armenia,ARM,2014,YR2014,96.12,99.9778159455329,99.9889755249023,99.9955825805664,5.34738126773887,1996,25.7548387096774,6381.869,7.72473444046229,7750,82616.031
Armenia,ARM,2015,YR2015,96.62,100,100,100,5.38244293235421,2210,28.3369662777279,13445.59,15.7920038357833,7799,85141.759968
Armenia,ARM,2016,YR2016,96.9,100,100,100,..,..,..,..,..,..,..
Aruba,ABW,1990,YR1990,..,76.7569079282355,88.4453506469727,99.9854125976562,..,0,0,8.26657,0.268747068990415,338,3075.96657
Aruba,ABW,1991,YR1991,..,77.4314673727702,88.7808456420898,99.9933624267578,..,0,0,8.26657,0.234954767660835,339,3518.36657
Aruba,ABW,1992,YR1992,..,78.2344621051053,89.1158294677734,99.9981536865235,..,0,0,8.88775,0.238777584499868,341,3722.18775
Aruba,ABW,1993,YR1993,..,79.0683826025832,89.44775390625,99.9997634887695,..,0,0,8.622835,0.195134319425155,531,4418.922835
Aruba,ABW,1994,YR1994,..,79.8781975588869,89.7735595703125,100,..,0,0,8.26657,0.183240539866902,564,4511.32157
Aruba,ABW,1995,YR1995,..,80.6571779362336,90.0901870727539,100,..,0,0,8.275705,0.173371733273026,616,4773.387705
Aruba,ABW,1996,YR1996,..,81.4007969502741,90.3945846557617,100,..,0,0,8.184355,0.167474284591361,642,4886.932355
Aruba,ABW,1997,YR1997,..,82.1027166849793,90.6836776733398,100,..,0,0,8.15695,0.160095867335473,675,5095.04095
Aruba,ABW,1998,YR1998,..,82.7588139599625,90.9544219970703,99.9996566772461,..,0,0,8.35792,0.15787569080815,730,5293.98792
Aruba,ABW,1999,YR1999,..,83.366145106817,91.2037506103516,99.9971160888672,..,0,0,8.385325,0.160927638084104,737.8,5210.618325
Aruba,ABW,2000,YR2000,..,84.3583628446729,91.6603980031457,99.9886474609375,..,0,0,9.406765,0.175266080777474,776.6,5367.133765
Aruba,ABW,2001,YR2001,..,84.4418212351899,91.6380920410156,99.9714431762695,..,0,0,9.70252,0.180523334514406,808.3,5374.66252
Aruba,ABW,2002,YR2002,..,84.9301543525847,91.8337173461914,99.9469451904297,..,0,0,10.04186,0.181390903251784,824.7,5536.032855
Aruba,ABW,2003,YR2003,..,85.4018916341706,92.0230484008789,99.919921875,..,0,0,10.37415,0.184549671202048,841.8,5621.33215
Aruba,ABW,2004,YR2004,..,85.864615256153,92.2121658325195,99.8953323364258,..,0,0,10.73385,0.187054711226682,865.8,5738.34785
Aruba,ABW,2005,YR2005,..,86.3256417830298,92.4071197509765,99.8776550292969,..,0,0,11.07738,0.186599449708851,910.5,5936.448375
Aruba,ABW,2006,YR2006,..,86.7924716100836,92.6139831542969,99.8713836669922,..,0,0,11.29796,0.189937226776767,909.5,5948.259955
Aruba,ABW,2007,YR2007,..,87.2800943271598,92.8388214111328,99.8713836669922,..,0,0,11.55298,0.190059132428849,936,6078.62398
Aruba,ABW,2008,YR2008,..,87.7954297271775,93.086166381836,99.8795318603516,..,0,0,11.79183,0.193546025766485,913.6,6092.51983
Aruba,ABW,2009,YR2009,..,88.3301448646907,93.3545455932617,99.901481628418,..,0,0,18.51272,0.299773815834368,924.3,6175.562715
Aruba,ABW,2010,YR2010,..,88.3834352048656,93.3562921509542,99.9322814941406,..,106.5,11.3273771537971,340.2333,5.46471590573899,940.2,6226.001605
Aruba,ABW,2011,YR2011,..,89.4559200945327,93.9423751831055,99.9632339477539,..,112.6,12.101020956475,354.7885,5.661788374133,930.5,6266.36809
Aruba,ABW,2012,YR2012,..,90.0442292277689,94.2558135986328,99.9855880737305,..,136.4,14.9152542372881,431.2133,6.85584956908594,914.5,6289.71356
Aruba,ABW,2013,YR2013,..,90.6454606661621,94.5782623291016,99.9964447021484,..,138.4,14.9121861868333,437.8701,6.88975298437996,928.1,6355.381695
Aruba,ABW,2014,YR2014,..,91.2520466977627,94.9067230224609,99.9995880126953,..,138.4,15.0992799476326,444.4195,6.9275015416327,916.6,6415.29269
Aruba,ABW,2015,YR2015,..,91.8562064439229,95.2381820678711,100,3.32454092428131,138.4,14.8561614426793,437.772,6.72674756598399,931.6,6507.92966
Aruba,ABW,2016,YR2016,..,92.4528443723035,95.5701446533203,100,..,..,..,..,..,..,..
Australia,AUS,1990,YR1990,..,100,100,100,7.4168653134115,14898,9.65603064418908,176729.7,8.0095771593438,154287,2206479.773952
Australia,AUS,1991,YR1991,..,100,100,100,7.34142304219967,16590,10.598201052793,181011.2,8.24547226023123,156536,2195279.958348
Australia,AUS,1992,YR1992,..,100,100,100,7.44872603734749,16019,10.066865251436,166746.4,7.51647097195474,159126,2218413.409992
Australia,AUS,1993,YR1993,..,100,100,100,7.50296632351505,17220,10.549143571271,197804.9,8.61699388238724,163236,2295520.951968
Australia,AUS,1994,YR1994,..,100,100,100,7.20673577138333,17042,10.1944738557986,193855.2,8.25994677877061,167169,2346930.376092
Australia,AUS,1995,YR1995,..,100,100,100,7.07634330757528,16631,9.62414281994155,199700.4,8.21780571247124,172805,2430093.956796
Australia,AUS,1996,YR1996,..,100,100,100,7.25302834023005,16362,9.22972782400226,222351.3,8.86597056035989,177275,2507918.3208
Australia,AUS,1997,YR1997,..,100,100,100,7.15554868158647,17507,9.58767572659215,233636.4,9.08024283629251,182599,2573019.29268
Australia,AUS,1998,YR1998,..,100,100,100,7.02963807255926,16448,8.4340500156395,224253.2,8.59507269440585,195019,2609090.207532
Australia,AUS,1999,YR1999,..,100,100,100,6.84048542040689,17398,8.54405358817839,225689,8.50727378721517,203627,2652894.518796
Australia,AUS,2000,YR2000,100,100,100,100,6.70475375527491,17590,8.3816185720276,229780.2,8.42334065854783,209864,2727898.696188
Australia,AUS,2001,YR2001,100,100,100,100,6.43431773695436,18162,8.09845495284596,230343.3,8.37028137206551,224265,2751918.242184
Australia,AUS,2002,YR2002,100,100,100,100,6.41269882766437,17874,7.86091882240146,242362.3,8.73872071261756,227378,2773429.978716
Australia,AUS,2003,YR2003,100,100,100,100,6.29790442843978,18619,8.44069886574851,198086.5,7.15106567010273,221905,2770027.7013
Australia,AUS,2004,YR2004,100,100,100,100,6.14971870884186,18683,8.1866501908305,189019.8,6.68042572078818,229563,2829457.401372
Australia,AUS,2005,YR2005,100,100,100,100,6.00113733695952,20103,8.80370663945662,188970,6.71197454696042,228347,2815415.920872
Australia,AUS,2006,YR2006,100,100,100,100,6.06830979245856,21642,9.2993077726263,194878,6.85326682346818,232727,2843578.179864
Australia,AUS,2007,YR2007,100,100,100,100,6.04909018664491,21013,8.64807246716794,203771,6.95158629028628,242979,2931287.788008
Australia,AUS,2008,YR2008,100,100,100,100,6.04862865419976,19726,8.11525755637195,202271.6,6.78956927368411,243073,2979152.164836
Australia,AUS,2009,YR2009,100,100,100,100,5.96041909961583,18602,7.49793425905399,211507.8,7.11282715112279,248687,2973610.8513
Australia,AUS,2010,YR2010,100,100,100,100,5.86381345357689,21758,8.61187962842023,244814.1,8.10902729265093,252651,3019031.644176
Australia,AUS,2011,YR2011,100,100,100,100,5.75966043446639,26474,10.4266522781963,254904.8,8.25618114983427,253907,3087441.946512
Australia,AUS,2012,YR2012,100,100,100,100,5.48834789173743,26599,10.5926533603071,256741.7,8.247109347095,251108,3113111.384784
Australia,AUS,2013,YR2013,100,100,100,100,5.34612456482868,33110,13.2641083883167,290076.8,9.08848190986827,249621,3191696.950896
Australia,AUS,2014,YR2014,100,100,100,100,5.15097928338264,37008,14.9067122095833,294879.7,9.27819845713441,248264,3178199.963736
Australia,AUS,2015,YR2015,100,100,100,100,5.03115546358054,34405,13.6378410946741,296838.1,9.18050295980786,252276,3233353.350024
Australia,AUS,2016,YR2016,100,100,100,100,..,..,..,..,..,..,..
Austria,AUT,1990,YR1990,..,100,100,100,4.36014723139158,32635,66.2021259331386,191963.7,25.135754145631,49296,763707.740328
Austria,AUT,1991,YR1991,..,100,100,100,4.48739879458856,32649,65.0624738446822,202599.3,24.495798212077,50181,827077.763484
Austria,AUT,1992,YR1992,..,100,100,100,4.22335241660898,36154,72.3963235146879,210211.6,26.1367915752356,49939,804274.692228
Austria,AUT,1993,YR1993,..,100,100,100,4.24931064428913,38049,74.067080648615,215454,26.3578077460666,51371,817420.030056
Austria,AUT,1994,YR1994,..,100,100,100,4.13839119075488,36896,70.8027096006601,204638.3,25.6794546459802,52111,796895.038548
Austria,AUT,1995,YR1995,..,100,100,100,4.21065126305913,38904,70.5063612309254,214483.3,25.6300879484846,55178,836841.841632
Austria,AUT,1996,YR1996,..,100,100,100,4.37001446181663,35790,66.8047933699182,218014.6,24.0368773390085,53574,907000.50978
Austria,AUT,1997,YR1997,..,100,100,100,4.24469509847955,37819,67.9159558229326,220452.9,24.8710509023689,55685,886383.534276
Austria,AUT,1998,YR1998,..,100,100,100,4.16823862936917,39031,69.810409586836,221765.6,24.4093544161425,55910,908527.100796
Austria,AUT,1999,YR1999,..,100,100,100,4.01507657005946,42348,70.6789505307431,242516.1,26.4383107878083,59916,917290.450008
Austria,AUT,2000,YR2000,100,100,100,100,3.87048993881445,43435,72.5440090857467,242410.6,26.3878560380378,59874,918644.544864
Austria,AUT,2001,YR2001,100,100,100,100,4.03536861601601,42232,69.1568277465734,249324.5,25.4836790363306,61067,978369.3306
Austria,AUT,2002,YR2002,100,100,100,100,4.00534217522615,41895,69.0129476493263,242477.6,24.6848696982507,60706,982292.404068
Austria,AUT,2003,YR2003,100,100,100,100,4.20638108585415,35313,60.7828287174897,234549.3,22.5787940830621,58097,1038803.48586
Austria,AUT,2004,YR2004,100,100,100,100,4.15625904302268,39772,64.2022341318525,244256.6,23.2193672987658,61948,1051952.005656
Austria,AUT,2005,YR2005,100,100,100,100,4.1767055310378,41031,63.6267774900368,259451.4,24.1744174208452,64065,1073247.787044
Austria,AUT,2006,YR2006,100,100,100,100,4.05461916275118,40807,65.5155251581415,280593,26.254262515098,62099,1068752.168676
Austria,AUT,2007,YR2007,100,100,100,100,3.86861902978625,43290,68.6870289567632,301383,28.6009320732652,62612,1053752.371524
Austria,AUT,2008,YR2008,100,100,100,100,3.83355761279665,44674,69.2308884377567,312020,29.3561662009359,64540,1062877.209048
Austria,AUT,2009,YR2009,100,100,100,100,3.76353648391696,47177,71.1396947946197,314198.5,30.5143889874151,66315,1029673.247364
Austria,AUT,2010,YR2010,100,100,100,100,3.94779679994556,44980,66.2113227544381,332971.5,30.6592165744001,67933,1086040.470708
Austria,AUT,2011,YR2011,100,100,100,100,3.729968115564,40870,65.6314234326824,323991.8,30.9885937243849,62274,1045519.53174
