Country Name,Country Code,Series,Series Code,1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015],2020 [YR2020]
Angola,AGO,Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),UIS.SCHBSP.2.WINFSTUDIS,..,..,..,..,..,..,..
Angola,AGO,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,..,..,..,..,7.74898,..,..
Angola,AGO,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,368,117,..
Antigua and Barbuda,ATG,"Proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",SE.PRM.TCAQ.ZS,..,..,46.90647,..,54.75234,65.29161,..
Antigua and Barbuda,ATG,"Proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",UIS.TRTP.02,..,..,45.07576,..,..,64.72222,..
Antigua and Barbuda,ATG,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,..,..,40.65934,..,38.21138,..,..
Antigua and Barbuda,ATG,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,770,..
Antigua and Barbuda,ATG,All staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNS,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.1519.ZS,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Barro-Lee: Percentage of population age 25-29 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.2529.ZS,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Capital expenditure as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNCAP,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Completion rate, lower secondary education, rural, both sexes (%)",UIS.CR.2.RUR,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Duration of compulsory education (years),SE.COM.DURS,..,..,11,11,11,11,..
Antigua and Barbuda,ATG,Internet users (per 100 people),IT.NET.USER.P2,0,2.200768802,6.482225737,27,47,70,..
Antigua and Barbuda,ATG,Official entrance age to compulsory education (years),UIS.CEAGE.1,..,..,5,5,5,5,..
Antigua and Barbuda,ATG,Official entrance age to early childhood education (years),UIS.THAGE.0,..,..,3,3,3,0,..
Antigua and Barbuda,ATG,Official entrance age to pre-primary education (years),UIS.THAGE.02,3,3,3,3,3,3,..
Antigua and Barbuda,ATG,Proportion of lower secondary schools with access to Internet for pedagogical purposes (%),UIS.SCHBSP.2.WINTERN,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Proportion of lower secondary schools with access to electricity (%),UIS.SCHBSP.2.WELEC,..,..,..,..,100,..,..
Antigua and Barbuda,ATG,Proportion of lower secondary schools with access to computers for pedagogical purposes (%),UIS.SCHBSP.2.WCOMPUT,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Proportion of lower secondary schools with access to basic drinking water (%),UIS.SCHBSP.2.WWATA,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),UIS.SCHBSP.2.WINFSTUDIS,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,..,..,2.52937,..,3.33452,1.3089,..
Antigua and Barbuda,ATG,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,..,..
Argentina,ARG,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,1.06738,..,4.58031,3.86001,5.01971,5.77611,..
Argentina,ARG,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,18285,18656,25533,2420,..
Argentina,ARG,"Proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..
Argentina,ARG,"Proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",UIS.TRTP.02,..,..,..,..,..,..,..
Argentina,ARG,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,..,..,..,..,..,..,..
Argentina,ARG,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,315949,264255,..
Argentina,ARG,All staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNS,..,..,..,89.13095,87.40978,82.00677,..
Argentina,ARG,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,14622.7266916723,..,11230.7280982217,..,..
Argentina,ARG,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,4.8,4.02,3.48,0.86,0.93,..,..
Argentina,ARG,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,32.99,34.37,34.1,33.14,31.86,..,..
Argentina,ARG,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.1519.ZS,58.6,65.17,59.64,67.28,66.05,..,..
Argentina,ARG,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,1.8,1.62,1.3,0.25,0.25,..,..
Argentina,ARG,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,4,1.91,1.62,0.8,0.25,..,..
Argentina,ARG,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,3.6,3.82,2.74,0.72,0.72,..,..
Argentina,ARG,Barro-Lee: Percentage of population age 25-29 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.2529.ZS,27.2,30.55,36.53,39.11,54.36,..,..
Argentina,ARG,Capital expenditure as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNCAP,..,..,..,..,4.2195,10.77292,..
Argentina,ARG,"Completion rate, lower secondary education, rural, both sexes (%)",UIS.CR.2.RUR,..,..,..,..,..,..,..
Argentina,ARG,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,..,..,95.7805,89.22708,..
Argentina,ARG,Duration of compulsory education (years),SE.COM.DURS,..,..,10,10,13,14,..
Argentina,ARG,Internet users (per 100 people),IT.NET.USER.P2,0,0.086277081,7.038683086,17.72058337,45,68.04306411,..
Argentina,ARG,Official entrance age to compulsory education (years),UIS.CEAGE.1,..,..,5,5,5,4,..
Argentina,ARG,Official entrance age to early childhood education (years),UIS.THAGE.0,..,..,0,0,0,0,..
Argentina,ARG,Official entrance age to pre-primary education (years),UIS.THAGE.02,4,3,3,3,3,3,..
Argentina,ARG,Proportion of lower secondary schools with access to Internet for pedagogical purposes (%),UIS.SCHBSP.2.WINTERN,..,..,..,..,..,53.99522,..
Argentina,ARG,Proportion of lower secondary schools with access to electricity (%),UIS.SCHBSP.2.WELEC,..,..,..,..,..,97.36244,..
Argentina,ARG,Proportion of lower secondary schools with access to computers for pedagogical purposes (%),UIS.SCHBSP.2.WCOMPUT,..,..,..,..,..,72.25478,..
Argentina,ARG,Proportion of lower secondary schools with access to basic drinking water (%),UIS.SCHBSP.2.WWATA,..,..,..,..,..,..,..
Argentina,ARG,Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),UIS.SCHBSP.2.WINFSTUDIS,..,..,..,..,..,..,..
Argentina,ARG,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,..,..,0,0,0,0,..
Argentina,ARG,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,..,..
Armenia,ARM,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,2.77273,2.71203,3.249,2.80591,..
Armenia,ARM,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,14931,..,10601,..
Armenia,ARM,"Proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",SE.PRM.TCAQ.ZS,..,..,..,77.45596,..,..,..
Armenia,ARM,"Proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",UIS.TRTP.02,..,..,..,..,87.83784,80.00537,..
Armenia,ARM,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,..,..,..,..,..,..,..
Armenia,ARM,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..
Armenia,ARM,All staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNS,..,..,..,..,..,92.1,..
Armenia,ARM,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..,..,..
Armenia,ARM,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,1.26,0.91,0.6,0.5,0.6,..,..
Armenia,ARM,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,9.7,8.33,6.24,5.87,4.67,..,..
Armenia,ARM,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.1519.ZS,85.17,90.91,93.08,80.4,68.06,..,..
Armenia,ARM,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,0.17,0.15,0.17,0.17,0.37,..,..
Armenia,ARM,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,0.16,0.17,0.15,0.17,0.17,..,..
Armenia,ARM,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,0.18,0.18,0.16,0.16,0.17,..,..
Armenia,ARM,Barro-Lee: Percentage of population age 25-29 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.2529.ZS,70.88,69.46,67.19,72.9,57.35,..,..
Armenia,ARM,Capital expenditure as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNCAP,..,..,..,..,..,0,..
Armenia,ARM,"Completion rate, lower secondary education, rural, both sexes (%)",UIS.CR.2.RUR,..,..,97.4,..,..,..,..
Armenia,ARM,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,..,..,..,100,..
Armenia,ARM,Duration of compulsory education (years),SE.COM.DURS,..,..,10,10,10,12,12
Armenia,ARM,Internet users (per 100 people),IT.NET.USER.P2,0,0.052743123,1.300470022,5.252983352,25,59.10237771,..
Armenia,ARM,Official entrance age to compulsory education (years),UIS.CEAGE.1,..,..,7,7,7,6,6
Armenia,ARM,Official entrance age to early childhood education (years),UIS.THAGE.0,..,..,3,3,3,3,3
Armenia,ARM,Official entrance age to pre-primary education (years),UIS.THAGE.02,3,3,3,3,3,3,3
Armenia,ARM,Proportion of lower secondary schools with access to Internet for pedagogical purposes (%),UIS.SCHBSP.2.WINTERN,..,..,..,..,..,..,..
Armenia,ARM,Proportion of lower secondary schools with access to electricity (%),UIS.SCHBSP.2.WELEC,..,..,..,..,..,..,..
Armenia,ARM,Proportion of lower secondary schools with access to computers for pedagogical purposes (%),UIS.SCHBSP.2.WCOMPUT,..,..,..,..,..,..,..
Armenia,ARM,Proportion of lower secondary schools with access to basic drinking water (%),UIS.SCHBSP.2.WWATA,..,..,..,..,..,..,..
Armenia,ARM,Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),UIS.SCHBSP.2.WINFSTUDIS,..,..,..,..,..,..,..
Armenia,ARM,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,..,..,..,0,2.49478,..,..
Armenia,ARM,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,7.19066619873047,..
Aruba,ABW,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,4.71468,4.68132,6.92927,5.97571,..
Aruba,ABW,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,134,151,79,..,..
Aruba,ABW,"Proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",SE.PRM.TCAQ.ZS,..,..,100,100,100,..,..
Aruba,ABW,"Proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",UIS.TRTP.02,..,..,100,100,100,..,..
Aruba,ABW,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,..,..,..,..,..,..,..
Aruba,ABW,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,1889,..,2556,..,..
Aruba,ABW,All staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNS,..,..,..,..,..,..,..
Aruba,ABW,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,..,..,..,..,..
Aruba,ABW,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,..,..,..,..,..,..,..
Aruba,ABW,Barro-Lee: Percentage of population age 15+ with primary schooling. Completed Primary,BAR.PRM.CMPT.15UP.ZS,..,..,..,..,..,..,..
Aruba,ABW,Barro-Lee: Percentage of population age 15-19 with secondary schooling. Total (Incomplete and Completed Secondary),BAR.SEC.ICMP.1519.ZS,..,..,..,..,..,..,..
Aruba,ABW,Barro-Lee: Percentage of population age 20-24 with no education,BAR.NOED.2024.ZS,..,..,..,..,..,..,..
Aruba,ABW,Barro-Lee: Percentage of population age 25-29 with no education,BAR.NOED.2529.ZS,..,..,..,..,..,..,..
Aruba,ABW,Barro-Lee: Percentage of population age 40-44 with no education,BAR.NOED.4044.ZS,..,..,..,..,..,..,..
Aruba,ABW,Barro-Lee: Percentage of population age 25-29 with secondary schooling. Completed Secondary,BAR.SEC.CMPT.2529.ZS,..,..,..,..,..,..,..
Aruba,ABW,Capital expenditure as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNCAP,..,..,14.25347,3.20606,..,..,..
Aruba,ABW,"Completion rate, lower secondary education, rural, both sexes (%)",UIS.CR.2.RUR,..,..,..,..,..,..,..
Aruba,ABW,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,85.74653,96.79394,..,100,..
Aruba,ABW,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,13,..
Aruba,ABW,Internet users (per 100 people),IT.NET.USER.P2,0,..,15.44282295,25.4,62,88.66122693,..
Aruba,ABW,Official entrance age to compulsory education (years),UIS.CEAGE.1,..,..,..,..,..,4,..
Aruba,ABW,Official entrance age to early childhood education (years),UIS.THAGE.0,..,..,4,4,4,4,..
Aruba,ABW,Official entrance age to pre-primary education (years),UIS.THAGE.02,4,4,4,4,4,4,..
Aruba,ABW,Proportion of lower secondary schools with access to Internet for pedagogical purposes (%),UIS.SCHBSP.2.WINTERN,..,..,..,..,..,..,..
Aruba,ABW,Proportion of lower secondary schools with access to electricity (%),UIS.SCHBSP.2.WELEC,..,..,..,..,100,..,..
Aruba,ABW,Proportion of lower secondary schools with access to computers for pedagogical purposes (%),UIS.SCHBSP.2.WCOMPUT,..,..,..,..,100,..,..
Aruba,ABW,Proportion of lower secondary schools with access to basic drinking water (%),UIS.SCHBSP.2.WWATA,..,..,..,..,..,..,..
Aruba,ABW,Proportion of lower secondary schools with access to adapted infrastructure and materials for students with disabilities (%),UIS.SCHBSP.2.WINFSTUDIS,..,..,..,..,..,..,..
Aruba,ABW,"Proportion of 15-24 year-olds enrolled in vocational education, both sexes (%)",UIS.EV1524P.2T5.V,..,..,8.04368,8.03435,8.38586,..,..
Aruba,ABW,Primary school age children out-of-school (%),SE.LPV.PRIM.OOS,..,..,..,..,..,..,..
Australia,AUS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.67634,5.14391,4.89147,4.9103,5.55006,5.31127,..
Australia,AUS,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,30144,90586,104354,25452,9666,1861,..
Australia,AUS,"Proportion of teachers with the minimum required qualifications in primary education, both sexes (%)",SE.PRM.TCAQ.ZS,..,..,..,..,..,..,..
Australia,AUS,"Proportion of teachers with the minimum required qualifications in pre-primary education, both sexes (%)",UIS.TRTP.02,..,..,..,..,..,..,..
Australia,AUS,"Proportion of teachers with the minimum required qualifications in lower secondary education, both sexes (%)",UIS.TRTP.2,..,..,..,..,..,..,..
Australia,AUS,"Adult illiterate population, 15+ years, both sexes (number)",UIS.LP.AG15T99,..,..,..,..,..,..,..
Australia,AUS,All staff compensation as % of total expenditure in lower secondary public institutions (%),UIS.XSPENDP.2.FDPUB.FNS,..,74.79089,73.66373,74.17982,67.38593,74.6927,..
Australia,AUS,Annual statutory teacher salaries in public institutions in USD. Lower Secondary. Starting salary,OECD.TSAL.2.E0,..,..,26946.041567632,31091.639475368,34321.3733072511,40874.0457734537,..
Australia,AUS,Barro-Lee: Percentage of population age 15+ with no education,BAR.NOED.15UP.ZS,1.09,1.37,1.08,0.91,0.72,..,..
